month,season,temperature,precipitation,job_type,village_population,num_jobs_posted,avg_wage
9,Monsoon,28.139370416071912,32.07270426963958,Beauty and Wellness,3992,24,402
2,Winter,21.585327729612356,28.608597022356356,Domestic Help,4084,18,298
3,Summer,42.35863889934476,3.715593385387812,Banking and Financial Services,4242,24,706
2,Winter,30.27187061962074,0.6777359559707208,Beauty and Wellness,1691,10,420
7,Monsoon,29.016770877027714,72.90160431425366,Private Security Services,3247,16,393
4,Summer,46.046282689653445,4.0232570125545175,Leather and Leather Goods,4167,25,418
10,Winter,35.952875141328036,4.464009540422387,Auto and Auto Components,1942,12,492
5,Summer,39.51004319597662,5.802311536236704,"Travel, Tourism and Hospitality",4935,23,498
5,Summer,46.25574789887852,7.87127918301114,"Travel, Tourism and Hospitality",2898,15,510
9,Monsoon,20.97345001872141,45.71373258578931,"Transportation, Logistics",4575,27,456
9,Monsoon,28.635532633524953,54.877152374388594,"Building, Construction and Real Estate",2103,5,183
5,Summer,36.548346025756864,5.164937158529459,Media and Entertainment,2053,14,494
3,Summer,40.67046900769565,6.526222525907185,Private Security Services,1737,13,400
2,Winter,30.748275044882362,49.76465373686408,Domestic Help,1434,9,314
9,Monsoon,36.41150697351176,32.98401207472958,"Transportation, Logistics",4308,22,436
12,Winter,24.543398074956073,41.118156259213066,"Travel, Tourism and Hospitality",1641,9,517
4,Summer,41.92405523196582,1.333836440870041,Telecommunications,3702,18,602
7,Monsoon,35.76958729119676,48.78120860517737,Food Processing,1252,9,393
9,Monsoon,23.150728633222386,99.4882508548128,Textile and Clothing,3687,22,336
12,Winter,38.59671485962337,2.698806451605895,Healthcare,2147,10,598
11,Winter,43.25335033534628,3.564975154213601,Private Security Services,3962,18,419
4,Summer,43.16714676892954,1.448034505660608,Handlooms and Handicrafts,1670,7,375
7,Monsoon,20.48073731089807,94.07674611124855,Healthcare,1480,9,1086
7,Monsoon,33.86046997751393,55.33557592871973,Auto and Auto Components,3475,20,517
6,Monsoon,26.165084479700305,98.53063309518598,Agriculture,2502,25,801
6,Monsoon,38.38001863066243,68.52016073296387,Domestic Help,1891,9,308
9,Monsoon,39.842358323103724,57.27382216553529,Banking and Financial Services,2465,17,704
6,Monsoon,25.209278394287633,41.24406131416663,Media and Entertainment,1936,8,510
8,Monsoon,31.99115791989253,82.01795269553992,Retail,3460,22,387
3,Summer,47.70860426550442,1.2303830413045413,IT and ITeS,1503,12,818
1,Winter,20.93113894601451,0.3937237324124876,Agriculture,3538,21,354
4,Summer,45.612895096906605,9.92628198312807,Leather and Leather Goods,2766,12,395
9,Monsoon,41.46035730869252,61.7687745518683,Handlooms and Handicrafts,2935,15,388
2,Winter,32.611370712014256,19.978659007386067,Healthcare,4557,21,622
11,Winter,44.872422190671685,36.51638803338189,Auto and Auto Components,3650,19,517
12,Winter,31.950044904696384,43.40838891903131,Media and Entertainment,2338,16,496
9,Monsoon,30.632078695095032,92.67203001897785,Agriculture,1725,16,781
10,Winter,30.358755656362142,2.110944473599158,Electronics and IT hardware,4040,21,665
4,Summer,37.327960147171844,2.609791062227047,Electronics and IT hardware,3531,16,669
6,Monsoon,31.337639579323415,79.99168987173081,Electronics and IT hardware,1828,8,640
4,Summer,46.98261114240768,6.6673284808940325,Furniture and Furnishing,2542,12,385
7,Monsoon,40.908892113332065,34.824239102756245,IT and ITeS,1439,6,791
7,Monsoon,24.59589247047383,62.79222434363596,Handlooms and Handicrafts,4152,22,379
7,Monsoon,37.01866171636172,61.83986702921725,Handlooms and Handicrafts,2878,14,387
3,Summer,35.00574355065788,8.181230613449054,Beauty and Wellness,3987,19,386
10,Winter,41.340638301632566,3.554950412363306,"Transportation, Logistics",3872,19,473
11,Winter,28.127917454517483,7.393832490495244,Healthcare,1084,4,589
2,Winter,36.13476236368385,24.216981785097534,Furniture and Furnishing,1462,11,416
4,Summer,45.679462966300335,0.4182493638045126,Leather and Leather Goods,4696,26,410
8,Monsoon,40.12611526953688,70.8109184936308,Domestic Help,1501,11,309
10,Winter,23.307196801117286,40.71847229179289,Domestic Help,1080,3,283
9,Monsoon,28.272996639495556,54.952156627401024,Retail,3957,20,409
12,Winter,33.575922789275175,29.566143905999674,Auto and Auto Components,3566,20,524
4,Summer,39.027103423114205,2.0394678031487166,Leather and Leather Goods,2622,13,409
3,Summer,44.43581589138497,6.643434440911118,Healthcare,2907,25,1102
11,Winter,25.106404102157313,1.8956384348971456,Domestic Help,1278,10,294
7,Monsoon,20.226288449086688,35.55383899829075,"Travel, Tourism and Hospitality",2165,13,509
5,Summer,45.97287560306842,4.106259516502386,Pharmaceuticals,3179,16,561
5,Summer,44.96743577329184,5.528513059087228,"Travel, Tourism and Hospitality",4014,23,493
1,Winter,28.256499518226605,24.45807821589951,Leather and Leather Goods,2978,17,417
11,Winter,28.409368349025684,17.10298940191993,IT and ITeS,2998,14,814
8,Monsoon,38.28992866574511,82.87371151692875,Retail,4724,24,390
6,Monsoon,30.43694805768937,32.56842919992117,Retail,3790,23,391
6,Monsoon,36.74507573222127,64.30646985718126,Domestic Help,2025,15,322
7,Monsoon,42.08676076392075,24.509254710820212,Healthcare,3894,43,1096
10,Winter,24.321215023537057,46.25853394405084,Textile and Clothing,4515,25,354
8,Monsoon,23.279973024239546,90.644805026751,Beauty and Wellness,3013,20,387
12,Winter,24.150696177477123,36.20262639875053,Leather and Leather Goods,2956,14,418
4,Summer,47.98746781235221,7.067312386636072,Leather and Leather Goods,4129,18,422
1,Winter,23.293207648271242,37.03588456656115,"Travel, Tourism and Hospitality",3127,16,514
1,Winter,21.45939846956567,45.451360394998915,Telecommunications,1465,11,604
8,Monsoon,27.035520642230033,70.63848270862836,Agriculture,4268,43,768
8,Monsoon,30.876684547590997,60.80353326182895,Media and Entertainment,4170,21,487
2,Winter,21.621475202330387,16.87769826304828,"Building, Construction and Real Estate",2009,13,452
2,Winter,30.830831318708803,14.024713076007272,Retail,4149,25,396
8,Monsoon,32.403724175426014,97.61702794065275,Domestic Help,1501,5,310
1,Winter,40.20272484271962,10.451235587601115,Beauty and Wellness,1672,11,418
4,Summer,39.89864359581466,5.223039654483923,Handlooms and Handicrafts,3602,21,376
3,Summer,36.2177614974859,0.7364990554051709,Furniture and Furnishing,1951,9,384
3,Summer,40.78481771779256,1.6005243162279437,Healthcare,4483,22,619
6,Monsoon,22.484173591887018,44.229784742676166,Retail,1542,9,410
12,Winter,22.151170419989988,27.390010205571492,Auto and Auto Components,3639,22,495
5,Summer,45.9871992716093,3.2006922127477244,Food Processing,2313,15,388
5,Summer,38.43725353166606,0.05405129109126272,Beauty and Wellness,4696,24,415
11,Winter,26.15013796524727,19.614280272780686,Domestic Help,2705,11,286
3,Summer,42.3208230637715,5.0585893684550705,IT and ITeS,2570,11,812
4,Summer,35.21442729499165,9.53748748104008,Auto and Auto Components,1577,10,515
1,Winter,32.69610305295811,37.514170244392794,Banking and Financial Services,2899,18,691
5,Summer,40.04513752517023,7.4887591014184265,Banking and Financial Services,3398,19,705
4,Summer,44.67585723229607,8.467399617043611,Furniture and Furnishing,4064,23,385
7,Monsoon,23.3575559472302,79.32826987866046,Auto and Auto Components,4488,22,490
4,Summer,44.630072662367596,9.112408605002178,Auto and Auto Components,4413,26,499
1,Winter,43.85956381278663,16.052436860442004,Leather and Leather Goods,1135,5,398
10,Winter,21.14007221988856,19.41342451069862,Private Security Services,3522,22,400
1,Winter,33.72288415071576,22.114999202958845,Healthcare,2359,14,624
11,Winter,32.47480137803866,6.072229096600479,Auto and Auto Components,3342,15,495
9,Monsoon,21.45436720375971,34.63951774172904,Agriculture,4636,21,363
12,Winter,22.36525015749495,8.30287566488035,"Travel, Tourism and Hospitality",3797,18,507
6,Monsoon,32.55113671031487,83.85963196436444,Healthcare,1739,21,1106
9,Monsoon,41.2566183028254,23.46866881854246,"Building, Construction and Real Estate",4626,27,471
4,Summer,37.4941845164025,1.4640372746546837,Electronics and IT hardware,4005,21,657
8,Monsoon,26.748144793596623,84.65247562584932,Telecommunications,4695,24,625
6,Monsoon,25.855403760408855,74.19510790141707,Telecommunications,4607,25,600
4,Summer,40.600612708799204,8.830063815396596,Auto and Auto Components,3837,18,486
12,Winter,32.3082828572593,18.897036931207335,"Travel, Tourism and Hospitality",2604,13,498
10,Winter,25.203645898505574,13.026627557823566,Food Processing,1555,8,423
2,Winter,27.946351374952865,27.97066370807066,Beauty and Wellness,2878,14,409
7,Monsoon,39.85326322502028,71.30003359752138,Healthcare,2480,26,1122
8,Monsoon,28.738066178209063,63.61372235736354,Furniture and Furnishing,4936,29,388
7,Monsoon,44.8045068411857,21.497799750734885,Banking and Financial Services,1268,9,701
1,Winter,44.52107664863962,10.814574615609224,Domestic Help,1217,5,283
7,Monsoon,43.81728153289181,54.13683590107592,Handlooms and Handicrafts,1129,7,368
10,Winter,24.559916206194224,48.534405447639806,Electronics and IT hardware,2575,17,647
9,Monsoon,24.21232413679808,68.96977334139429,Auto and Auto Components,2597,14,509
4,Summer,42.18710616221994,7.472154243916183,Telecommunications,2809,16,593
5,Summer,38.26338868225934,3.8418362747818313,Private Security Services,1337,9,399
11,Winter,32.0564286980456,46.068725157185334,Domestic Help,2430,14,297
11,Winter,22.045680504146986,41.37898073889071,Furniture and Furnishing,1383,9,387
10,Winter,44.62671014355995,22.208275009905936,Textile and Clothing,3266,16,357
3,Summer,39.05506720143966,4.2457095827557865,Auto and Auto Components,4854,24,493
2,Winter,32.15841274220928,11.335687949402711,Private Security Services,1454,10,411
6,Monsoon,42.03350918044444,70.80851506433558,Beauty and Wellness,3806,21,385
8,Monsoon,33.56118589215032,27.08667194898308,Furniture and Furnishing,2878,14,397
3,Summer,38.8549633176442,2.52216691500204,Media and Entertainment,3911,20,524
11,Winter,20.465291726109683,12.025838387018478,Furniture and Furnishing,1035,9,423
3,Summer,42.1302665500554,1.9513821469353676,Auto and Auto Components,3755,19,508
4,Summer,45.4171967855595,0.45249368141936697,Furniture and Furnishing,3085,16,406
1,Winter,30.22041296069828,1.817865802297225,IT and ITeS,4634,23,827
9,Monsoon,32.3039841811071,69.62080206477711,Furniture and Furnishing,2632,15,408
8,Monsoon,39.23721411231138,56.816337909392686,Healthcare,1884,7,602
8,Monsoon,44.50808736335375,59.634759187060205,Auto and Auto Components,2632,11,510
11,Winter,29.392035067914065,42.124096476569036,Furniture and Furnishing,2289,13,413
4,Summer,43.67820083407459,3.4890468268528583,Textile and Clothing,1312,9,337
5,Summer,42.88268356924637,1.6095237236301851,Retail,4106,22,404
3,Summer,37.241985153914754,7.0119396693155,Telecommunications,1984,8,604
6,Monsoon,44.11791497322328,91.69872599472957,Telecommunications,1595,9,592
9,Monsoon,23.221565879441766,74.07434604567675,Auto and Auto Components,1810,14,489
11,Winter,44.66996609084106,3.5908649741992704,Retail,2247,13,420
4,Summer,43.87477385984324,6.280164299787439,Textile and Clothing,4198,25,371
6,Monsoon,41.86377273497615,54.28499324237456,Private Security Services,2812,13,410
3,Summer,45.76997290402903,3.111947031779417,Leather and Leather Goods,1857,8,396
4,Summer,40.885153927071684,8.17791249251529,Electronics and IT hardware,2226,13,640
2,Winter,42.13187948769925,48.343507892243785,Telecommunications,1179,5,608
7,Monsoon,32.77161993537311,71.77692382502636,Media and Entertainment,4590,25,485
7,Monsoon,26.64594686021437,61.18274815273694,Domestic Help,2993,17,290
6,Monsoon,30.582592786947014,20.9305402885487,Handlooms and Handicrafts,2839,18,368
6,Monsoon,39.261299663006184,52.24848101293988,"Travel, Tourism and Hospitality",3829,19,509
5,Summer,43.282692879868264,1.151452798974233,Retail,3060,15,409
6,Monsoon,30.36206721905257,37.314688475650534,Telecommunications,1722,9,587
6,Monsoon,30.064609644681024,49.88667363580105,IT and ITeS,1930,13,823
1,Winter,20.5124365125891,45.58763563477301,"Travel, Tourism and Hospitality",2708,15,517
5,Summer,40.67680512002579,8.690529211597962,Retail,2602,11,391
4,Summer,45.87569914771867,1.0245845104102358,Handlooms and Handicrafts,3412,16,375
12,Winter,32.65026311431511,13.35515501799408,"Building, Construction and Real Estate",1081,8,441
9,Monsoon,40.096594456518694,45.97854689392356,Auto and Auto Components,2952,19,512
4,Summer,45.83574588685287,2.1177613931335038,IT and ITeS,4516,22,788
9,Monsoon,40.156416451502125,99.66915097630904,Agriculture,2308,31,775
8,Monsoon,25.68610882214787,78.18140724264978,Healthcare,1840,15,1079
4,Summer,47.490375937754294,4.596664870661624,IT and ITeS,4737,26,798
3,Summer,36.67222692792481,2.4484928052224153,Handlooms and Handicrafts,4933,23,381
2,Winter,36.810150926283264,24.408289797030708,Textile and Clothing,1802,10,345
7,Monsoon,30.79879599774064,84.35909589300002,Retail,3941,20,403
6,Monsoon,31.204263115341355,64.84015145457643,Domestic Help,4295,20,286
12,Winter,35.829926164449574,41.17139315559164,Telecommunications,1632,8,597
7,Monsoon,44.7901127236492,43.707854158821,Pharmaceuticals,4721,23,555
1,Winter,42.216778337139544,3.017315630871847,Retail,2851,14,389
12,Winter,27.729737956614393,34.418668675808,Leather and Leather Goods,4639,23,409
9,Monsoon,25.458310664782232,40.693047297775195,Healthcare,2128,9,591
1,Winter,22.798708822363942,15.872879821891528,"Travel, Tourism and Hospitality",3320,15,498
10,Winter,28.448555766087306,3.8781203069402026,Furniture and Furnishing,2270,10,407
10,Winter,43.07608367271098,31.967256943442568,Retail,3688,19,401
12,Winter,37.526493875791054,43.676217670496584,Auto and Auto Components,1192,6,493
6,Monsoon,40.799938345734766,65.58682403917257,Healthcare,2144,25,1091
9,Monsoon,27.737464930266725,32.62742153609373,Electronics and IT hardware,2779,17,656
2,Winter,20.19848552383957,48.62781020078626,Furniture and Furnishing,4220,21,418
6,Monsoon,23.548654845117056,91.49087934077136,Food Processing,2798,14,394
2,Winter,31.890973518006916,14.09481643565601,"Travel, Tourism and Hospitality",3281,18,493
1,Winter,32.62698971555668,8.369509957304322,Retail,4388,20,395
1,Winter,34.87174003341089,21.92221064857639,Banking and Financial Services,1380,10,696
12,Winter,41.70127256875132,48.758857197709574,Beauty and Wellness,4271,20,385
2,Winter,23.536983160876424,33.50801175067515,Leather and Leather Goods,4780,28,391
2,Winter,37.20571857679293,5.20333624269384,Textile and Clothing,2229,10,337
3,Summer,39.98208342769399,8.970535094945362,Healthcare,2420,13,623
8,Monsoon,31.71484440668841,35.17254680043412,IT and ITeS,3355,18,796
1,Winter,34.12048245797278,9.302652849997406,Retail,4621,26,403
6,Monsoon,44.41066113898067,40.00558866044972,Media and Entertainment,1065,3,488
9,Monsoon,33.571030029567225,45.63703039463345,IT and ITeS,1688,6,817
11,Winter,41.648020968916484,45.698231219056105,"Transportation, Logistics",4080,24,458
1,Winter,20.177236042971174,38.29589759259363,"Travel, Tourism and Hospitality",1390,8,497
3,Summer,37.40114900429572,6.4789205074738785,Electronics and IT hardware,1916,10,668
1,Winter,44.69201353557582,43.6739321962059,Healthcare,2549,19,1083
6,Monsoon,41.882388869900964,31.371074256492193,Handlooms and Handicrafts,2080,11,403
12,Winter,44.7822200916891,4.6822167511473225,Media and Entertainment,1836,11,510
6,Monsoon,26.535761502989672,51.96408289222247,"Travel, Tourism and Hospitality",4489,21,518
3,Summer,40.86130659932304,8.290739178954034,Agriculture,1396,10,373
4,Summer,39.7146626336436,3.3535356946801387,Private Security Services,1981,8,391
7,Monsoon,33.02502751558158,67.77510546771637,Leather and Leather Goods,1745,13,419
4,Summer,45.18749596343116,8.139908475113899,Telecommunications,3418,21,610
8,Monsoon,34.37644291335814,63.374451240913494,IT and ITeS,2062,10,813
12,Winter,20.2333437089877,18.965788458086983,Domestic Help,3396,19,301
11,Winter,25.12099448530327,19.848724908587258,Food Processing,1047,9,388
3,Summer,38.34837185153081,6.9985385607809185,Furniture and Furnishing,3372,18,415
12,Winter,22.614937621530895,19.45325242006059,Retail,2988,17,406
6,Monsoon,39.60373215680188,39.194425655023096,Domestic Help,3239,16,295
1,Winter,37.92573775574328,16.533882598898035,Agriculture,1540,7,344
3,Summer,42.428356860841134,5.556689421472184,Furniture and Furnishing,2529,17,387
7,Monsoon,32.88554668815511,22.82344689596961,Private Security Services,1596,6,420
2,Winter,28.96736695424834,8.789262926631618,Media and Entertainment,3113,19,499
4,Summer,40.571672063048965,4.0389324056433225,Healthcare,1175,7,615
